,Iterations,Cost
1330,1330,15.43284864
1331,1331,15.43024756
1332,1332,15.47559328
1333,1333,15.47651391
1334,1334,15.47539077
1335,1335,15.51071942
1336,1336,15.51261445
1337,1337,15.49518024
1338,1338,15.46966802
1339,1339,15.43844436
1340,1340,15.43786654
1341,1341,15.46362892
1342,1342,15.4359036
1343,1343,15.48368081
1344,1344,15.48428966
1345,1345,15.47347244
1346,1346,15.50032668
1347,1347,15.50148797
1348,1348,15.50385754
1349,1349,15.51582701
1350,1350,15.50862445
1351,1351,15.5215875
1352,1352,15.51575836
1353,1353,15.54039568
1354,1354,15.46750331
1355,1355,15.4785358
1356,1356,15.47214551
1357,1357,15.47419436
1358,1358,15.51930589
1359,1359,15.47977795
1360,1360,15.52721987
1361,1361,15.55055239
1362,1362,15.64999133
1363,1363,15.75022009
1364,1364,15.76832432
1365,1365,15.78580524
1366,1366,15.80408833
1367,1367,15.93148801
1368,1368,16.07401003
1369,1369,15.99640518
1370,1370,15.98088084
1371,1371,15.96396185
1372,1372,15.95415199
1373,1373,16.13272882
1374,1374,16.13802068
1375,1375,16.2903922
1376,1376,16.32098747
1377,1377,16.32307691
1378,1378,16.32747896
1379,1379,16.2856365
1380,1380,16.32452208
1381,1381,16.38075206
1382,1382,16.09201079
1383,1383,16.09245255
1384,1384,16.16088279
1385,1385,16.12122049
1386,1386,16.05116734
1387,1387,16.02413403
1388,1388,16.04143295
1389,1389,15.98359972
1390,1390,15.94248079
1391,1391,16.04205881
1392,1392,16.04201481
1393,1393,16.11573502
1394,1394,16.07473092
1395,1395,15.90903879
1396,1396,15.72718798
1397,1397,15.67429811
1398,1398,15.73037574
1399,1399,15.71903269
1400,1400,15.71806322
1401,1401,15.73474648
1402,1402,15.78405508
1403,1403,15.75380833
1404,1404,15.72101055
1405,1405,15.75554294
1406,1406,15.75550558
1407,1407,15.67367524
1408,1408,15.64935578
1409,1409,15.64813329
1410,1410,15.64801865
1411,1411,15.59571602
1412,1412,15.57614775
1413,1413,15.58816082
1414,1414,15.58970199
1415,1415,15.60158299
1416,1416,15.65944393
1417,1417,15.60621625
1418,1418,15.60964004
1419,1419,15.66994333
1420,1420,15.66635767
1421,1421,15.63817874
1422,1422,15.61499915
1423,1423,15.68557502
1424,1424,15.74768748
1425,1425,15.73657787
1426,1426,15.80676038
1427,1427,15.81351287
1428,1428,15.85356172
1429,1429,15.84093782
1430,1430,15.84898882
1431,1431,15.86158607
1432,1432,15.87838893
1433,1433,15.97818028
1434,1434,16.00540428
1435,1435,16.09194826
1436,1436,16.09436558
1437,1437,16.08744978
1438,1438,16.09138148
1439,1439,16.13080473
1440,1440,16.1304892
1441,1441,15.93516055
1442,1442,15.89345076
1443,1443,15.88411208
1444,1444,15.78752305
1445,1445,15.795625
1446,1446,15.79924048
1447,1447,15.78363376
1448,1448,15.75869315
1449,1449,15.75269702
1450,1450,15.75620921
1451,1451,15.78791177
1452,1452,15.79906465
1453,1453,15.75895225
1454,1454,15.76310781
1455,1455,15.77566032
1456,1456,15.78219322
1457,1457,15.77944794
1458,1458,15.76756138
1459,1459,15.80984173
1460,1460,15.84677164
1461,1461,15.85144607
1462,1462,15.81272066
1463,1463,15.81438872
1464,1464,15.82953861
1465,1465,15.9076179
1466,1466,15.89942139
1467,1467,15.84013669
1468,1468,15.83710779
1469,1469,15.81676989
1470,1470,15.92246418
1471,1471,15.93749777
1472,1472,15.91148042
1473,1473,15.87370929
1474,1474,15.98719813
1475,1475,15.99357591
1476,1476,15.99419871
1477,1477,16.01636291
1478,1478,16.00209726
1479,1479,15.99410234
1480,1480,16.06381677
1481,1481,16.09444911
1482,1482,16.2507662
1483,1483,16.21565894
1484,1484,16.38478732
1485,1485,16.53037405
1486,1486,16.52894597
1487,1487,16.57583614
1488,1488,16.57967588
1489,1489,16.57808497
1490,1490,16.53096405
1491,1491,16.58586496
1492,1492,16.6286048
1493,1493,16.83333626
1494,1494,16.84332151
1495,1495,16.83708356
1496,1496,16.91201044
1497,1497,17.07127794
1498,1498,17.04703241
1499,1499,17.2806861
1500,1500,17.32792733
1501,1501,17.11928804
1502,1502,17.07543546
1503,1503,17.26168494
1504,1504,17.49374299
1505,1505,17.20469178
1506,1506,17.23191382
1507,1507,17.26771114
1508,1508,17.27266439
1509,1509,17.27320785
1510,1510,17.29724997
1511,1511,17.32213509
1512,1512,16.92014577
1513,1513,16.9734403
1514,1514,17.02405265
1515,1515,16.90134728
1516,1516,16.85629258
1517,1517,16.73662599
1518,1518,17.04003681
1519,1519,17.04541959
1520,1520,16.93385546
1521,1521,17.10004972
1522,1522,17.10318898
1523,1523,17.15087409
1524,1524,17.25858472
1525,1525,17.32173744
1526,1526,17.2540427
1527,1527,17.23624183
1528,1528,16.80782649
1529,1529,16.49597054
1530,1530,16.50742901
1531,1531,16.46977084
1532,1532,16.55130418
1533,1533,16.30703976
1534,1534,16.29180086
1535,1535,16.28989105
1536,1536,16.20738408
1537,1537,16.16488121
1538,1538,16.2770886
1539,1539,16.15074937
1540,1540,16.09352049
1541,1541,16.07055766
1542,1542,16.06417149
1543,1543,16.0655681
1544,1544,16.06999668
1545,1545,16.20834328
1546,1546,16.21216596
1547,1547,16.21277782
1548,1548,16.21419923
1549,1549,16.10237563
1550,1550,16.12752057
1551,1551,16.12583073
1552,1552,16.01063584
1553,1553,16.00670447
1554,1554,16.0232806
1555,1555,15.96030884
1556,1556,15.90684475
1557,1557,15.93649897
1558,1558,16.01165742
1559,1559,15.82938801
1560,1560,15.84113036
1561,1561,15.7049067
1562,1562,15.70547884
1563,1563,15.72871375
1564,1564,15.78154493
1565,1565,15.79888048
1566,1566,15.77644288
1567,1567,15.65851255
1568,1568,15.6980413
1569,1569,15.73760756
1570,1570,15.7020037
1571,1571,15.69899334
1572,1572,15.73754282
1573,1573,15.78585351
1574,1574,15.65910531
1575,1575,15.62390891
1576,1576,15.64964892
1577,1577,15.65043542
1578,1578,15.67396429
1579,1579,15.59886367
1580,1580,15.59070893
1581,1581,15.49434228
1582,1582,15.49753035
1583,1583,15.58430309
1584,1584,15.57955075
1585,1585,15.56615337
1586,1586,15.60206552
1587,1587,15.60593175
1588,1588,15.59777482
1589,1589,15.59089929
1590,1590,15.67507994
1591,1591,15.66324804
1592,1592,15.63623433
1593,1593,15.69579772
1594,1594,15.72034532
1595,1595,15.88213585
1596,1596,15.68357336
1597,1597,15.69600906
1598,1598,15.66988156
1599,1599,15.7568051
1600,1600,15.75509987
1601,1601,15.69912694
1602,1602,15.66599657
1603,1603,15.66438046
1604,1604,15.57744791
1605,1605,15.59482553
1606,1606,15.48981658
1607,1607,15.51070879
1608,1608,15.51161688
1609,1609,15.52312725
1610,1610,15.5060314
1611,1611,15.49706758
1612,1612,15.49891107
1613,1613,15.49966599
1614,1614,15.55286325
1615,1615,15.5487944
1616,1616,15.61998349
1617,1617,15.63933767
1618,1618,15.63305153
1619,1619,15.66009404
1620,1620,15.664164
1621,1621,15.56975968
1622,1622,15.6934566
1623,1623,15.76362717
1624,1624,15.78317079
1625,1625,15.65725312
1626,1626,15.73545192
1627,1627,15.69916302
1628,1628,15.66831341
1629,1629,15.66808387
1630,1630,15.67048171
1631,1631,15.68414815
1632,1632,15.68599765
1633,1633,15.80514049
1634,1634,15.93839972
1635,1635,15.89482705
1636,1636,15.93581791
1637,1637,15.91058205
1638,1638,15.93431384
1639,1639,15.93535942
1640,1640,16.14827008
1641,1641,16.02857865
1642,1642,16.10366987
1643,1643,16.10366744
1644,1644,16.10566599
1645,1645,16.10923142
1646,1646,16.07804468
1647,1647,16.04886518
1648,1648,16.02482586
1649,1649,16.03790256
1650,1650,15.94645797
1651,1651,15.8575264
1652,1652,15.71330698
1653,1653,15.69486855
1654,1654,15.65630201
1655,1655,15.68469918
1656,1656,15.68203247
1657,1657,15.64008515
1658,1658,15.63669431
1659,1659,15.63292378
1660,1660,15.63036295
1661,1661,15.57771807
1662,1662,15.57855769
1663,1663,15.61056122
1664,1664,15.62768662
1665,1665,15.61106531
1666,1666,15.68208746
1667,1667,15.62603982
1668,1668,15.62635583
1669,1669,15.6135438
1670,1670,15.60201177
1671,1671,15.63776136
1672,1672,15.63931604
1673,1673,15.59512951
1674,1674,15.58913497
1675,1675,15.62884697
1676,1676,15.6267847
1677,1677,15.62863893
1678,1678,15.66048064
1679,1679,15.67476635
1680,1680,15.73171746
1681,1681,15.75868534
1682,1682,15.76315934
1683,1683,15.75966182
1684,1684,15.70871457
1685,1685,15.74749475
1686,1686,15.75304195
1687,1687,15.8388383
1688,1688,15.83416868
1689,1689,15.82776032
1690,1690,15.79662526
1691,1691,15.81137724
1692,1692,15.79810073
1693,1693,15.80398908
1694,1694,15.71824895
1695,1695,15.72784226
1696,1696,15.73802937
1697,1697,15.6678441
1698,1698,15.66374172
1699,1699,15.65230107
1700,1700,15.65548524
1701,1701,15.66872862
1702,1702,15.66778628
1703,1703,15.66632648
1704,1704,15.66594396
1705,1705,15.67799211
1706,1706,15.65908195
1707,1707,15.67436466
1708,1708,15.69477322
1709,1709,15.71296284
1710,1710,15.69868611
1711,1711,15.69553518
1712,1712,15.7095994
1713,1713,15.71754796
1714,1714,15.77329157
1715,1715,15.77447926
1716,1716,15.7680288
1717,1717,15.82161875
1718,1718,15.81412983
1719,1719,15.85714803
1720,1720,16.01473619
1721,1721,16.03443999
1722,1722,16.0350728
1723,1723,15.99012293
1724,1724,15.81628025
1725,1725,15.80606564
1726,1726,15.79997236
1727,1727,15.78568881
1728,1728,15.61607992
1729,1729,15.67634222
1730,1730,15.65189899
1731,1731,15.62714008
1732,1732,15.55648441
1733,1733,15.57050937
1734,1734,15.64968619
1735,1735,15.58189623
1736,1736,15.60852433
1737,1737,15.61220691
1738,1738,15.61209042
1739,1739,15.71329559
1740,1740,15.6726912
1741,1741,15.66768509
1742,1742,15.61174238
1743,1743,15.51810952
1744,1744,15.60609314
1745,1745,15.5444716
1746,1746,15.54713803
1747,1747,15.54157054
1748,1748,15.52739537
1749,1749,15.52841789
1750,1750,15.54099505
1751,1751,15.54542945
1752,1752,15.55978583
1753,1753,15.55965893
1754,1754,15.55965922
